Date|1 AUD|1 BGN|1 BRL|1 CAD|1 CHF|1 CNY|1 DKK|1 EUR|1 GBP|1 HKD|1 HRK|100 HUF|1000 IDR|1 ILS|100 INR|100 ISK|100 JPY|100 KRW|1 MXN|1 MYR|1 NOK|1 NZD|100 PHP|1 PLN|1 RON|100 RUB|1 SEK|1 SGD|100 THB|1 TRY|1 USD|1 XDR|1 ZAR
10.10.2019|15.879|13.237|5.732|17.647|23.652|3.296|3.466|25.890|28.720|2.993|3.485|7.763|1.659|6.691|33.049|18.693|21.847|1.968|1.203|5.604|2.575|14.865|45.451|5.995|5.447|36.314|2.388|17.049|77.230|3.990|23.476|32.060|1.552
11.10.2019|15.885|13.196|5.702|17.582|23.407|3.292|3.456|25.810|29.484|2.980|3.474|7.781|1.654|6.676|32.884|18.744|21.552|1.973|1.206|5.584|2.571|14.817|45.339|5.994|5.425|36.460|2.380|17.006|76.718|3.988|23.372|31.969|1.574
14.10.2019|15.820|13.203|5.691|17.717|23.515|3.313|3.458|25.825|29.353|2.985|3.476|7.792|1.656|6.673|32.886|18.700|21.628|1.976|1.213|5.590|2.571|14.732|45.387|6.015|5.431|36.450|2.380|17.098|77.024|3.952|23.411|32.086|1.582
15.10.2019|15.848|13.201|5.680|17.731|23.522|3.313|3.456|25.820|29.660|2.990|3.473|7.768|1.656|6.658|32.810|18.670|21.657|1.978|1.220|5.598|2.565|14.712|45.434|6.011|5.431|36.395|2.386|17.113|77.215|3.994|23.458|32.150|1.578
16.10.2019|15.714|13.170|5.598|17.689|23.427|3.291|3.448|25.760|29.760|2.978|3.466|7.735|1.649|6.598|32.705|18.626|21.488|1.966|1.215|5.570|2.539|14.593|45.316|5.996|5.416|36.383|2.377|17.018|76.808|3.957|23.365|32.027|1.560
17.10.2019|15.757|13.125|5.556|17.535|23.362|3.265|3.436|25.670|29.547|2.946|3.449|7.740|1.633|6.526|32.467|18.534|21.253|1.960|1.203|5.527|2.518|14.617|45.035|5.991|5.397|36.085|2.375|16.923|76.237|3.922|23.107|31.685|1.553
18.10.2019|15.763|13.120|5.534|17.527|23.335|3.251|3.435|25.660|29.688|2.936|3.448|7.762|1.628|6.503|32.369|18.447|21.213|1.952|1.200|5.500|2.511|14.672|44.963|5.989|5.395|35.990|2.382|16.866|76.005|3.981|23.026|31.686|1.559
21.10.2019|15.783|13.103|5.565|17.504|23.294|3.244|3.431|25.630|29.822|2.925|3.446|7.767|1.630|6.491|32.375|18.399|21.134|1.958|1.198|5.485|2.522|14.701|44.937|5.990|5.386|36.029|2.389|16.857|75.803|3.941|22.940|31.589|1.555
22.10.2019|15.748|13.073|5.573|17.540|23.239|3.246|3.423|25.575|29.710|2.929|3.437|7.753|1.636|6.488|32.400|18.360|21.156|1.958|1.202|5.485|2.512|14.732|44.885|5.978|5.372|36.039|2.384|16.863|75.785|3.940|22.974|31.688|1.565
23.10.2019|15.778|13.106|5.636|17.608|23.293|3.259|3.431|25.635|29.684|2.939|3.445|7.789|1.643|6.520|32.520|18.456|21.249|1.967|1.203|5.505|2.520|14.772|45.167|5.993|5.385|36.050|2.388|16.912|76.018|3.986|23.051|31.766|1.571
24.10.2019|15.728|13.088|5.699|17.593|23.230|3.253|3.426|25.595|29.663|2.934|3.434|7.775|1.636|6.526|32.391|18.507|21.179|1.961|1.204|5.496|2.525|14.711|44.839|5.984|5.386|35.954|2.393|16.881|75.974|3.984|23.003|31.655|1.573
25.10.2019|15.714|13.075|5.715|17.619|23.205|3.257|3.423|25.570|29.530|2.937|3.433|7.775|1.640|6.516|32.469|18.489|21.203|1.960|1.206|5.500|2.510|14.650|44.898|5.978|5.377|36.103|2.380|16.889|76.331|3.995|23.022|31.702|1.575
29.10.2019|15.781|13.060|5.766|17.631|23.135|3.260|3.419|25.545|29.590|2.936|3.426|7.769|1.641|6.524|32.491|18.497|21.132|1.971|1.205|5.504|2.486|14.614|45.110|5.984|5.370|36.016|2.367|16.892|76.193|4.016|23.022|31.653|1.575
30.10.2019|15.747|13.043|5.719|17.548|23.123|3.255|3.415|25.510|29.586|2.929|3.417|7.737|1.637|6.509|32.382|18.472|21.085|1.966|1.200|5.495|2.489|14.575|45.036|5.985|5.361|35.946|2.362|16.847|75.954|4.010|22.969|31.620|1.540
31.10.2019|15.806|13.042|5.733|17.386|23.175|3.248|3.415|25.510|29.618|2.919|3.422|7.761|1.629|6.484|32.245|18.472|21.131|1.959|1.196|5.473|2.488|14.693|44.987|5.991|5.364|35.746|2.373|16.811|75.768|4.004|22.871|31.548|1.508
01.11.2019|15.798|13.046|5.742|17.377|23.168|3.253|3.415|25.515|29.666|2.923|3.422|7.771|1.632|6.498|32.371|18.476|21.189|1.963|1.196|5.499|2.510|14.726|45.331|5.999|5.366|35.897|2.385|16.864|75.885|4.002|22.906|31.596|1.516
04.11.2019|15.790|13.045|5.718|17.381|23.148|3.253|3.415|25.515|29.537|2.917|3.426|7.759|1.632|6.495|32.329|18.503|21.099|1.967|1.197|5.509|2.510|14.698|45.257|5.991|5.366|36.154|2.384|16.846|75.740|4.021|22.866|31.556|1.544
05.11.2019|15.881|13.055|5.720|17.510|23.190|3.285|3.418|25.535|29.654|2.933|3.431|7.741|1.646|6.566|32.514|18.544|21.112|1.988|1.198|5.564|2.515|14.729|45.585|5.988|5.366|36.252|2.388|16.937|76.118|4.001|22.984|31.712|1.558
06.11.2019|15.859|13.031|5.761|17.456|23.145|3.284|3.413|25.500|29.626|2.937|3.430|7.688|1.640|6.592|32.390|18.519|21.095|1.984|1.196|5.555|2.518|14.661|45.406|5.973|5.354|36.082|2.396|16.915|75.837|3.994|22.980|31.669|1.552
07.11.2019|15.896|13.052|5.649|17.503|23.214|3.305|3.417|25.530|29.531|2.945|3.437|7.673|1.647|6.610|32.502|18.540|21.119|1.996|1.204|5.589|2.535|14.684|45.657|5.986|5.363|36.168|2.403|16.980|75.947|4.014|23.048|31.721|1.564
08.11.2019|15.867|13.031|5.591|17.507|23.188|3.306|3.410|25.485|29.579|2.951|3.429|7.645|1.648|6.613|32.404|18.508|21.114|1.996|1.206|5.588|2.526|14.625|45.671|5.981|5.350|36.169|2.381|16.989|76.033|4.013|23.099|31.786|1.563
11.11.2019|15.839|13.043|5.552|17.462|23.249|3.296|3.414|25.510|29.752|2.952|3.429|7.630|1.643|6.610|32.294|18.526|21.206|1.980|1.209|5.576|2.528|14.706|45.438|5.969|5.354|36.171|2.382|16.978|76.159|4.003|23.103|31.731|1.554
12.11.2019|15.854|13.037|5.559|17.481|23.264|3.305|3.413|25.500|29.714|2.958|3.424|7.626|1.647|6.610|32.294|18.519|21.208|1.989|1.209|5.589|2.529|14.672|45.571|5.965|5.354|36.172|2.383|17.009|76.322|4.011|23.152|31.801|1.561
13.11.2019|15.866|13.083|5.560|17.531|23.486|3.311|3.425|25.590|29.835|2.968|3.438|7.645|1.651|6.648|32.256|18.584|21.360|1.986|1.197|5.597|2.524|14.852|45.671|5.969|5.372|36.133|2.384|17.057|76.925|4.041|23.247|31.918|1.556
14.11.2019|15.758|13.064|5.558|17.513|23.500|3.309|3.421|25.560|29.832|2.967|3.437|7.655|1.649|6.676|32.301|18.905|21.386|1.984|1.195|5.588|2.526|14.833|45.769|5.954|5.362|36.253|2.390|17.045|76.915|4.030|23.232|31.890|1.565
15.11.2019|15.770|13.079|5.526|17.513|23.418|3.308|3.423|25.580|29.865|2.962|3.440|7.640|1.647|6.670|32.316|18.823|21.326|1.990|1.206|5.583|2.549|14.828|45.807|5.979|5.364|36.341|2.402|17.032|76.713|4.038|23.185|31.815|1.574
18.11.2019|15.754|13.084|5.539|17.504|23.349|3.297|3.425|25.590|29.988|2.955|3.440|7.633|1.644|6.690|32.219|18.830|21.228|1.985|1.202|5.567|2.537|14.814|45.630|5.963|5.359|36.234|2.400|17.006|76.518|4.042|23.135|31.800|1.566
19.11.2019|15.748|13.073|5.503|17.469|23.289|3.286|3.421|25.565|29.878|2.949|3.435|7.633|1.638|6.674|32.202|18.756|21.225|1.979|1.198|5.552|2.535|14.816|45.356|5.962|5.352|36.201|2.401|16.965|76.429|4.041|23.081|31.753|1.567
20.11.2019|15.740|13.055|5.506|17.365|23.264|3.284|3.417|25.535|29.792|2.952|3.432|7.660|1.639|6.645|32.165|18.790|21.285|1.974|1.189|5.545|2.519|14.832|45.390|5.949|5.341|36.087|2.389|16.965|76.525|4.053|23.099|31.793|1.561
21.11.2019|15.674|13.047|5.491|17.295|23.205|3.275|3.415|25.520|29.831|2.942|3.431|7.647|1.633|6.662|32.075|18.723|21.187|1.959|1.183|5.519|2.526|14.804|45.232|5.939|5.337|36.129|2.395|16.905|76.196|4.043|23.010|31.642|1.569
22.11.2019|15.664|13.042|5.507|17.377|23.203|3.278|3.414|25.510|29.667|2.948|3.430|7.631|1.638|6.655|32.179|18.716|21.253|1.958|1.189|5.529|2.524|14.801|45.363|5.937|5.343|36.216|2.401|16.925|76.409|4.042|23.069|31.761|1.568
25.11.2019|15.701|13.031|5.508|17.399|23.197|3.291|3.411|25.485|29.798|2.958|3.427|7.602|1.645|6.686|32.285|18.753|21.258|1.970|1.194|5.541|2.522|14.827|45.578|5.932|5.340|36.178|2.401|16.957|76.584|4.033|23.151|31.838|1.571
26.11.2019|15.696|13.042|5.437|17.397|23.202|3.288|3.413|25.505|29.756|2.957|3.431|7.587|1.643|6.685|32.360|18.837|21.237|1.967|1.188|5.533|2.526|14.860|45.534|5.929|5.339|36.157|2.410|16.940|76.595|4.032|23.145|31.781|1.561
27.11.2019|15.729|13.045|5.459|17.469|23.229|3.299|3.415|25.515|29.855|2.961|3.431|7.594|1.644|6.676|32.478|18.900|21.231|1.969|1.190|5.555|2.525|14.904|45.604|5.919|5.333|36.217|2.417|16.977|76.655|4.022|23.176|31.821|1.576
28.11.2019|15.737|13.077|5.465|17.491|23.270|3.304|3.423|25.575|30.027|2.969|3.439|7.606|1.649|6.701|32.453|18.944|21.225|1.970|1.185|5.569|2.529|14.925|45.754|5.918|5.344|36.264|2.425|17.014|76.884|4.029|23.240|31.907|1.576
29.11.2019|15.722|13.046|5.491|17.458|23.199|3.307|3.415|25.515|29.939|2.968|3.430|7.643|1.647|6.691|32.426|19.041|21.186|1.969|1.189|5.563|2.525|14.928|45.695|5.908|5.334|36.158|2.430|16.990|76.843|4.037|23.233|31.897|1.582
02.12.2019|15.723|13.057|5.474|17.424|23.224|3.290|3.418|25.535|29.966|2.959|3.433|7.669|1.640|6.662|32.337|18.943|21.148|1.955|1.184|5.542|2.519|15.005|45.344|5.939|5.342|36.005|2.423|16.928|76.494|4.025|23.166|31.805|1.579
03.12.2019|15.770|13.055|5.483|17.310|23.315|3.267|3.416|25.525|29.955|2.945|3.431|7.695|1.635|6.613|32.137|18.992|21.201|1.935|1.177|5.523|2.510|15.014|45.113|5.958|5.342|35.919|2.416|16.886|76.122|4.019|23.056|31.640|1.573
04.12.2019|15.744|13.040|5.486|17.343|23.300|3.264|3.415|25.520|30.148|2.940|3.431|7.710|1.632|6.631|32.177|19.016|21.198|1.930|1.179|5.511|2.508|15.027|45.125|5.964|5.344|36.059|2.418|16.888|75.940|4.013|23.016|31.666|1.582
05.12.2019|15.706|13.051|5.455|17.471|23.281|3.267|3.416|25.525|30.218|2.939|3.432|7.716|1.636|6.646|32.302|18.992|21.151|1.933|1.188|5.518|2.512|15.019|45.258|5.970|5.342|36.063|2.421|16.902|75.800|3.998|23.009|31.675|1.568
06.12.2019|15.772|13.056|5.507|17.472|23.282|3.275|3.417|25.535|30.234|2.940|3.433|7.734|1.640|6.638|32.305|18.971|21.199|1.938|1.190|5.534|2.522|15.122|45.317|5.970|5.341|36.091|2.428|16.929|75.901|3.997|23.017|31.720|1.574
09.12.2019|15.730|13.050|5.559|17.392|23.291|3.274|3.416|25.525|30.318|2.944|3.431|7.698|1.644|6.641|32.432|19.006|21.245|1.935|1.195|5.539|2.521|15.113|45.324|5.959|5.341|36.174|2.421|16.949|76.031|3.974|23.047|31.775|1.578
10.12.2019|15.683|13.051|5.563|17.402|23.372|3.274|3.416|25.525|30.358|2.944|3.431|7.715|1.645|6.652|32.493|18.950|21.223|1.932|1.199|5.533|2.507|15.063|45.387|5.950|5.342|36.228|2.418|16.947|76.075|3.970|23.043|31.759|1.555
11.12.2019|15.759|13.049|5.599|17.406|23.380|3.275|3.415|25.520|30.293|2.949|3.431|7.716|1.642|6.627|32.542|18.890|21.189|1.931|1.199|5.533|2.514|15.083|45.344|5.953|5.340|36.254|2.440|16.944|76.134|3.966|23.042|31.765|1.561
12.12.2019|15.787|13.049|5.573|17.387|23.331|3.258|3.415|25.520|30.181|2.936|3.430|7.748|1.634|6.587|32.330|18.669|21.099|1.928|1.199|5.509|2.518|15.096|45.174|5.958|5.340|36.405|2.442|16.881|75.939|3.963|22.915|31.578|1.563
13.12.2019|15.789|13.041|5.586|17.345|23.230|3.277|3.414|25.510|30.550|2.930|3.429|7.758|1.633|6.561|32.266|18.620|20.836|1.950|1.200|5.522|2.535|15.120|45.200|5.971|5.337|36.450|2.441|16.889|75.631|3.938|22.831|31.517|1.581
16.12.2019|15.755|13.030|5.601|17.430|23.268|3.266|3.410|25.485|30.554|2.934|3.424|7.747|1.632|6.548|32.218|18.629|20.893|1.953|1.202|5.520|2.542|15.117|45.165|5.975|5.333|36.492|2.447|16.881|75.654|3.908|22.863|31.644|1.580
17.12.2019|15.620|13.012|5.605|17.323|23.252|3.261|3.405|25.450|30.033|2.927|3.419|7.719|1.630|6.526|32.132|18.631|20.808|1.959|1.204|5.504|2.528|14.994|45.114|5.975|5.327|36.421|2.430|16.819|75.436|3.878|22.801|31.521|1.581
18.12.2019|15.708|13.033|5.652|17.431|23.359|3.277|3.411|25.490|29.967|2.945|3.422|7.707|1.641|6.548|32.307|18.579|20.926|1.966|1.208|5.541|2.540|15.065|45.299|5.969|5.337|36.662|2.440|16.909|75.837|3.878|22.933|31.686|1.596
19.12.2019|15.736|13.025|5.643|17.465|23.375|3.269|3.409|25.475|29.943|2.939|3.424|7.708|1.639|6.561|32.235|18.568|20.928|1.965|1.206|5.532|2.553|15.075|45.278|5.978|5.338|36.676|2.431|16.900|75.904|3.859|22.915|31.611|1.600
20.12.2019|15.820|13.012|5.634|17.453|23.388|3.273|3.406|25.445|29.896|2.942|3.421|7.699|1.641|6.597|32.218|18.655|20.984|1.978|1.210|5.540|2.559|15.138|45.223|5.973|5.334|36.900|2.438|16.927|76.000|3.869|22.937|31.639|1.611
23.12.2019|15.931|13.038|5.640|17.495|23.456|3.284|3.413|25.500|29.752|2.957|3.424|7.698|1.648|6.631|32.298|18.833|21.042|1.980|1.215|5.558|2.573|15.241|45.156|5.985|5.342|36.942|2.441|16.979|76.330|3.874|23.025|31.721|1.618
27.12.2019|15.947|13.041|5.647|17.479|23.424|3.271|3.415|25.510|29.964|2.937|3.425|7.711|1.640|6.607|32.036|18.813|20.884|1.971|1.209|5.542|2.588|15.316|45.096|5.978|5.335|36.865|2.445|16.913|75.851|3.839|22.873|31.510|1.629
30.12.2019|15.922|13.017|5.642|17.415|23.422|3.257|3.409|25.460|29.878|2.922|3.418|7.691|1.634|6.571|31.903|18.748|20.844|1.967|1.208|5.542|2.586|15.305|44.840|5.981|5.324|36.752|2.439|16.875|76.109|3.825|22.757|31.408|1.618
31.12.2019|15.885|12.992|5.628|17.413|23.416|3.250|3.401|25.410|29.866|2.905|3.414|7.688|1.629|6.541|31.689|18.711|20.844|1.960|1.197|5.530|2.576|15.259|44.661|5.970|5.313|36.323|2.432|16.817|76.042|3.805|22.621|31.281|1.611
