Date|1 AUD|1 BGN|1 BRL|1 CAD|1 CHF|1 CNY|1 DKK|1 EUR|1 GBP|1 HKD|1 HRK|100 HUF|1000 IDR|1 ILS|100 INR|100 JPY|100 KRW|1 MXN|1 MYR|1 NOK|1 NZD|100 PHP|1 PLN|1 RON|100 RUB|1 SEK|1 SGD|100 THB|1 TRY|1 USD|1 XDR|1 ZAR
20.10.2017|17.060|13.135|6.848|17.399|22.150|3.285|3.451|25.690|28.661|2.786|3.423|8.337|1.608|6.233|33.450|19.205|1.923|1.151|5.145|2.729|15.211|42.210|6.064|5.589|37.849|2.664|16.001|65.545|5.935|21.739|30.705|1.589
23.10.2017|17.065|13.108|6.838|17.277|22.136|3.290|3.444|25.640|28.786|2.799|3.416|8.323|1.613|6.254|33.588|19.191|1.933|1.150|5.154|2.731|15.229|42.410|6.067|5.574|38.022|2.659|16.029|65.817|5.907|21.840|30.818|1.595
24.10.2017|16.924|13.080|6.729|17.194|22.022|3.280|3.437|25.580|28.646|2.787|3.405|8.291|1.607|6.212|33.409|19.095|1.927|1.137|5.138|2.724|15.043|42.067|6.033|5.559|37.837|2.652|15.965|65.540|5.846|21.753|30.619|1.585
25.10.2017|16.747|13.086|6.713|17.102|21.890|3.269|3.438|25.590|28.792|2.783|3.406|8.250|1.599|6.194|33.446|19.037|1.931|1.132|5.127|2.711|14.943|41.932|6.042|5.566|37.703|2.642|15.948|65.426|5.819|21.715|30.586|1.569
26.10.2017|16.785|13.081|6.730|17.017|21.915|3.283|3.437|25.585|28.747|2.791|3.404|8.245|1.604|6.191|33.579|19.136|1.939|1.144|5.144|2.697|14.952|42.001|6.041|5.564|37.768|2.632|15.988|65.674|5.774|21.779|30.689|1.529
27.10.2017|16.890|13.126|6.708|17.150|22.076|3.324|3.450|25.670|28.952|2.834|3.417|8.247|1.624|6.242|33.995|19.368|1.960|1.148|5.214|2.693|15.119|42.658|6.046|5.579|37.826|2.636|16.143|66.398|5.784|22.117|31.208|1.557
30.10.2017|16.929|13.112|6.785|17.194|22.101|3.324|3.446|25.645|29.147|2.831|3.409|8.246|1.626|6.259|34.033|19.454|1.964|1.156|5.212|2.704|15.134|42.688|6.043|5.576|38.208|2.641|16.195|66.441|5.848|22.086|30.998|1.570
31.10.2017|16.880|13.125|6.747|17.115|22.090|3.327|3.450|25.670|29.219|2.828|3.413|8.237|1.627|6.262|34.069|19.448|1.972|1.152|5.213|2.695|15.098|42.750|6.049|5.580|37.825|2.635|16.187|66.416|5.814|22.060|30.987|1.562
01.11.2017|16.885|13.065|6.700|17.054|21.956|3.330|3.434|25.555|29.242|2.821|3.397|8.197|1.621|6.257|34.066|19.276|1.979|1.147|5.201|2.701|15.155|42.588|6.035|5.551|37.844|2.620|16.167|66.370|5.755|22.008|30.924|1.559
02.11.2017|16.910|13.046|6.718|17.088|21.947|3.320|3.435|25.560|28.822|2.813|3.395|8.220|1.620|6.257|33.975|19.234|1.974|1.149|5.188|2.695|15.154|42.647|6.032|5.557|37.564|2.619|16.133|66.292|5.744|21.949|30.821|1.569
03.11.2017|16.894|13.116|6.752|17.297|22.046|3.324|3.447|25.650|28.847|2.820|3.405|8.267|1.630|6.282|34.104|19.311|1.975|1.158|5.196|2.704|15.272|43.014|6.052|5.579|37.558|2.620|16.180|66.443|5.713|22.006|30.882|1.558
06.11.2017|16.937|13.095|6.711|17.322|22.092|3.332|3.441|25.610|28.973|2.832|3.398|8.230|1.634|6.290|34.170|19.361|1.987|1.157|5.222|2.713|15.247|43.247|6.039|5.580|37.480|2.622|16.193|66.636|5.714|22.098|31.011|1.556
07.11.2017|16.933|13.084|6.766|17.334|22.143|3.335|3.438|25.590|29.067|2.836|3.393|8.229|1.638|6.298|34.052|19.382|1.991|1.159|5.233|2.707|15.308|43.060|6.036|5.570|37.603|2.626|16.225|66.800|5.727|22.132|31.010|1.562
08.11.2017|16.934|13.069|6.786|17.324|22.072|3.329|3.434|25.560|28.913|2.828|3.390|8.196|1.631|6.279|33.932|19.432|1.981|1.156|5.215|2.698|15.282|43.037|6.037|5.523|37.197|2.627|16.191|66.604|5.673|22.053|30.879|1.555
09.11.2017|16.859|13.053|6.761|17.280|22.029|3.308|3.431|25.530|28.811|2.815|3.387|8.181|1.624|6.246|33.791|19.381|1.964|1.149|5.219|2.700|15.275|42.841|6.029|5.502|36.967|2.622|16.141|66.324|5.680|21.954|30.776|1.544
10.11.2017|16.812|13.061|6.711|17.307|22.038|3.302|3.433|25.545|28.907|2.810|3.386|8.188|1.620|6.197|33.643|19.340|1.959|1.149|5.230|2.701|15.227|42.787|6.038|5.490|37.007|2.622|16.114|66.180|5.665|21.923|30.770|1.525
13.11.2017|16.748|13.070|6.663|17.255|22.050|3.303|3.435|25.565|28.717|2.812|3.385|8.193|1.618|6.189|33.503|19.352|1.959|1.143|5.232|2.692|15.145|42.804|6.037|5.491|36.869|2.617|16.107|66.311|5.640|21.929|30.777|1.505
14.11.2017|16.641|13.070|6.643|17.120|21.957|3.281|3.435|25.565|28.536|2.790|3.385|8.194|1.606|6.144|33.278|19.179|1.952|1.140|5.190|2.666|14.956|42.557|6.032|5.500|36.436|2.585|16.000|65.837|5.622|21.766|30.550|1.513
15.11.2017|16.477|13.126|6.545|17.002|21.990|3.276|3.449|25.670|28.554|2.778|3.398|8.225|1.602|6.135|33.251|19.239|1.966|1.132|5.194|2.633|14.976|42.663|6.044|5.538|36.034|2.574|15.995|65.671|5.587|21.684|30.498|1.508
16.11.2017|16.486|13.068|6.628|17.014|21.872|3.275|3.435|25.560|28.662|2.780|3.379|8.179|1.603|6.169|33.236|19.203|1.979|1.135|5.199|2.647|14.858|42.739|6.037|5.510|36.280|2.586|16.003|65.876|5.623|21.712|30.677|1.521
20.11.2017|16.396|13.069|6.662|16.969|21.898|3.273|3.435|25.565|28.741|2.778|3.380|8.182|1.603|6.176|33.335|19.354|1.980|1.144|5.230|2.628|14.826|42.783|6.042|5.496|36.443|2.567|16.006|66.217|5.534|21.701|30.619|1.544
21.11.2017|16.510|13.055|6.684|17.015|21.935|3.286|3.431|25.530|28.851|2.789|3.375|8.159|1.610|6.177|33.568|19.363|2.000|1.150|5.263|2.635|14.862|43.042|6.037|5.482|36.703|2.567|16.081|66.476|5.514|21.791|30.745|1.548
22.11.2017|16.427|13.020|6.652|17.016|21.938|3.277|3.422|25.470|28.678|2.775|3.361|8.123|1.603|6.153|33.400|19.353|1.990|1.153|5.272|2.633|14.820|42.803|6.042|5.474|36.932|2.578|16.034|66.229|5.469|21.677|30.534|1.562
23.11.2017|16.392|13.017|6.630|16.946|21.924|3.269|3.421|25.460|28.605|2.751|3.360|8.132|1.590|6.119|33.275|19.319|1.982|1.152|5.231|2.642|14.803|42.532|6.044|5.472|36.768|2.586|15.964|65.750|5.484|21.487|30.315|1.549
24.11.2017|16.304|12.992|6.621|16.836|21.814|3.240|3.414|25.410|28.511|2.739|3.360|8.149|1.584|6.085|33.073|19.217|1.974|1.149|5.196|2.630|14.725|42.241|6.034|5.472|36.579|2.576|15.893|65.458|5.426|21.392|30.180|1.529
27.11.2017|16.245|13.003|6.595|16.777|21.706|3.224|3.417|25.430|28.455|2.727|3.365|8.171|1.574|6.077|32.988|19.164|1.957|1.149|5.172|2.607|14.695|42.371|6.043|5.478|36.610|2.562|15.834|65.234|5.443|21.279|30.022|1.550
28.11.2017|16.300|13.018|6.650|16.740|21.799|3.248|3.421|25.460|28.440|2.745|3.375|8.186|1.586|6.117|33.251|19.252|1.981|1.156|5.220|2.613|14.843|42.574|6.052|5.486|36.757|2.571|15.931|65.761|5.456|21.418|30.414|1.560
29.11.2017|16.301|13.022|6.714|16.784|21.839|3.264|3.423|25.475|28.849|2.760|3.375|8.176|1.595|6.147|33.495|19.264|1.998|1.163|5.278|2.615|14.862|42.891|6.064|5.486|36.924|2.569|15.998|66.212|5.443|21.542|30.535|1.575
30.11.2017|16.280|13.036|6.596|16.700|21.792|3.254|3.426|25.495|28.988|2.756|3.374|8.152|1.591|6.153|33.380|19.157|1.981|1.159|5.262|2.591|14.720|42.764|6.077|5.490|36.846|2.570|15.950|65.990|5.469|21.519|30.482|1.581
01.12.2017|16.264|13.047|6.575|16.683|21.835|3.250|3.430|25.525|28.967|2.749|3.378|8.135|1.588|6.150|33.294|19.088|1.983|1.150|5.251|2.585|14.710|42.630|6.059|5.512|36.619|2.566|15.937|65.802|5.463|21.475|30.396|1.567
04.12.2017|16.400|13.068|6.629|17.001|21.911|3.255|3.435|25.560|29.141|2.757|3.383|8.164|1.593|6.169|33.453|19.088|1.985|1.157|5.303|2.590|14.790|42.533|6.082|5.531|36.638|2.565|15.982|66.053|5.525|21.541|30.559|1.581
05.12.2017|16.539|13.117|6.718|17.145|21.977|3.275|3.448|25.655|29.092|2.772|3.396|8.172|1.602|6.198|33.624|19.234|1.994|1.162|5.324|2.612|14.922|42.778|6.106|5.537|36.896|2.574|16.081|66.425|5.596|21.656|30.671|1.602
06.12.2017|16.467|13.105|6.712|17.137|21.950|3.281|3.445|25.635|29.022|2.777|3.396|8.152|1.602|6.175|33.623|19.344|1.986|1.155|5.323|2.628|14.954|42.806|6.083|5.534|36.735|2.583|16.097|66.468|5.635|21.695|30.724|1.604
07.12.2017|16.336|13.093|6.611|16.927|21.889|3.284|3.442|25.610|29.076|2.782|3.394|8.132|1.603|6.173|33.647|19.270|1.988|1.148|5.316|2.626|14.846|42.937|6.079|5.525|36.707|2.573|16.092|66.607|5.620|21.727|30.721|1.592
08.12.2017|16.362|13.064|6.649|16.952|21.832|3.289|3.434|25.555|29.194|2.788|3.385|8.126|1.607|6.181|33.770|19.178|1.990|1.150|5.324|2.617|14.896|43.072|6.081|5.515|36.691|2.562|16.085|66.620|5.658|21.765|30.735|1.593
11.12.2017|16.334|13.090|6.625|16.879|21.921|3.280|3.440|25.600|29.010|2.780|3.393|8.153|1.602|6.153|33.696|19.155|1.992|1.148|5.324|2.590|15.016|43.113|6.091|5.526|36.685|2.556|16.066|66.540|5.681|21.705|30.614|1.594
12.12.2017|16.493|13.100|6.565|16.979|21.959|3.291|3.443|25.625|29.094|2.789|3.399|8.151|1.605|6.153|33.815|19.191|2.000|1.141|5.339|2.610|15.118|43.159|6.096|5.530|36.983|2.580|16.116|66.798|5.689|21.776|30.749|1.599
13.12.2017|16.548|13.115|6.593|16.997|22.025|3.303|3.446|25.650|29.179|2.800|3.398|8.159|1.609|6.165|33.922|19.289|2.004|1.138|5.349|2.611|15.192|43.297|6.086|5.537|37.108|2.589|16.161|67.099|5.671|21.860|30.845|1.605
14.12.2017|16.624|13.132|6.496|16.900|21.980|3.282|3.451|25.685|29.128|2.777|3.404|8.178|1.597|6.149|33.684|19.254|1.992|1.135|5.308|2.628|15.167|42.876|6.083|5.544|36.899|2.583|16.102|66.674|5.602|21.682|30.568|1.610
15.12.2017|16.695|13.130|6.554|17.041|22.006|3.292|3.450|25.680|29.098|2.784|3.403|8.193|1.602|6.167|33.960|19.384|1.999|1.135|5.331|2.625|15.285|43.135|6.090|5.543|36.943|2.579|16.152|66.921|5.631|21.750|30.770|1.627
18.12.2017|16.686|13.133|6.631|16.914|22.043|3.291|3.450|25.685|29.119|2.786|3.405|8.190|1.603|6.199|33.897|19.359|2.003|1.143|5.335|2.606|15.257|43.131|6.105|5.556|37.147|2.579|16.150|66.713|5.679|21.775|30.792|1.694
19.12.2017|16.654|13.119|6.603|16.874|22.039|3.287|3.447|25.660|28.993|2.775|3.401|8.195|1.598|6.204|33.893|19.260|2.003|1.139|5.318|2.595|15.214|43.186|6.111|5.554|37.026|2.579|16.116|66.376|5.662|21.702|30.665|1.704
20.12.2017|16.643|13.128|6.593|16.869|21.940|3.296|3.449|25.675|29.073|2.770|3.403|8.210|1.597|6.199|33.809|19.140|2.003|1.126|5.321|2.601|15.130|43.153|6.107|5.548|36.936|2.590|16.108|66.188|5.660|21.677|30.650|1.711
21.12.2017|16.644|13.149|6.559|16.938|21.931|3.294|3.454|25.715|28.971|2.772|3.410|8.233|1.599|6.213|33.868|19.106|2.006|1.123|5.317|2.578|15.189|43.197|6.123|5.547|37.081|2.576|16.120|66.211|5.674|21.684|30.686|1.704
22.12.2017|16.764|13.163|6.547|17.096|21.939|3.306|3.459|25.750|29.084|2.779|3.414|8.258|1.602|6.234|33.925|19.162|2.018|1.113|5.327|2.602|15.228|43.361|6.132|5.547|37.287|2.593|16.166|66.298|5.690|21.725|30.761|1.710
27.12.2017|16.874|13.211|6.590|17.198|21.951|3.315|3.471|25.840|29.170|2.780|3.428|8.310|1.602|6.236|33.861|19.183|2.023|1.099|5.320|2.620|15.358|43.483|6.169|5.557|37.672|2.617|16.214|66.210|5.682|21.723|30.784|1.745
28.12.2017|16.729|13.113|6.495|17.045|21.913|3.289|3.444|25.645|28.878|2.749|3.414|8.265|1.585|6.178|33.535|19.036|2.009|1.093|5.284|2.599|15.214|43.051|6.134|5.513|37.293|2.605|16.060|65.857|5.641|21.489|30.470|1.740
29.12.2017|16.639|13.058|6.428|16.983|21.824|3.274|3.431|25.540|28.786|2.725|3.439|8.230|1.569|6.134|33.333|18.915|1.996|1.079|5.261|2.596|15.155|42.709|6.114|5.482|36.770|2.594|15.936|65.270|5.617|21.291|30.249|1.723
